index,source_id,source_path,file_type,document_char_count,document_word_count,chunk_count,avg_chunk_words,max_chunk_words,min_chunk_words,status
724,1SNc-sJlR71JL1h7uEguEWJYj7rXc648Nj61UumAeDq0,Technical Teams/Engine/General Resources/9/2/25 Test Site Clean Tent,txt,1027,146,1,146.0,146,146,ok
725,1DgjT57CQBhBFWKtG0qGnDk7T48sKeI-z,Technical Teams/Engine/General Resources/injector/Zhao et al. - 2022 - Review of atomization and mixing characteristics o.pdf,pdf,107598,16482,24,693.38,997,158,ok
726,1aj4TkByVURA18PgkkEGHKWZkhkmmxZxv,Technical Teams/Engine/General Resources/injector/Lee et al. - 2021 - Effects of skip distance on the spray characterist.pdf,pdf,44957,7699,12,747.25,900,193,ok
727,1g04wlHqaFz1pQkQJYHJ1NH-sKWCcbvgk,Technical Teams/Engine/General Resources/injector/Yu et al. - 2017 - Combustion Performance of a Pintle Injector Rocket.pdf,pdf,14757,3266,6,723.83,888,548,ok
728,1EYBaxcKKBVW1dTDkAaNpm5t_4ytLAuhA,Technical Teams/Engine/General Resources/injector/Erkal - MIDDLE EAST TECHNICAL UNIVERSITY.pdf,pdf,99021,14742,22,772.77,895,599,ok
729,1zuse7_u2ENRZakyPUtgzGTgOnSznkbBq,Technical Teams/Engine/General Resources/numerical analysis/notes/tables/Table_IC.pdf,pdf,399,47,1,47.0,47,47,ok
730,17dgjVpkdV57LJaE0ZIPaOz1IJ2LMOYQo,Technical Teams/Engine/General Resources/numerical analysis/HH Heat Transfer.pdf,pdf,24235,4122,7,694.29,834,579,ok
731,1En_TXxUtD78ppUTNQCPQMRuMwg6Q39Gd,Technical Teams/Engine/General Resources/numerical analysis/Heat Transfer Lecture.pdf,pdf,115973,20649,30,756.5,874,626,ok
732,1yWiCM77gazGyO4ntMrTcYEK24xzL6MPZ,Technical Teams/Engine/General Resources/numerical analysis/RPE Heat Analaysis.pdf,pdf,86917,11467,28,722.57,892,435,ok
733,1_T3KLVcmO5y4c1YRgdacDKUBw6W3exjDEjK94tjDFRQ,Technical Teams/Engine/General Resources/numerical analysis/Regen channel numerical simulation,txt,4781,710,1,710.0,710,710,ok
734,1SSyBDO-J5hM48RLHGMod8Jj7oF2Reyrh,Technical Teams/Engine/General Resources/numerical analysis/general cooling design/SazonovGleb2021.pdf,pdf,52490,9114,17,740.76,873,637,ok
735,1NXXjHC9Aisgu-ACXlxxs59QARo0VGf7_,Technical Teams/Engine/General Resources/numerical analysis/general cooling design/Merkle and Sankaran - ANALYSIS OF REGEN COOLING IN ROCKET COMBUSTORS.pdf,pdf,19960,3186,6,639.5,872,421,ok
736,1HcsCoHVgybD9Bxy2ohJ0wKwwsS0BV3HQ,Technical Teams/Engine/General Resources/numerical analysis/general cooling design/Zhang et al. - 2007 - Numerical Study of Film and Regenerative Cooling i.pdf,pdf,36425,6278,14,706.07,863,472,ok
737,1MdPM1HvfcXgxjTb3LdjMvQm7BG4_hV_p,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/personally prefer/Comparison of High Aspect Ratio Cooling Channel Designs for a Rocket Combustion CHamber With Development of an Optimized Design.pdf,pdf,91343,13357,22,777.86,899,635,ok
738,1saEhyyvdtA47W_nQ2iT9GGw_hy6G71oM,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/Song et al. - 2021 - Study on the heat transfer characteristics of rege.pdf,pdf,45809,8023,13,654.92,930,120,ok
739,1NYMo20C-PGB1-w6129ukF8pj8cSdvMzp,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/Naraghi and Technologies - A COMPUTER CODE FOR THREE-DIMENSIONAL ROCKET THERM.pdf,pdf,175196,28309,42,727.05,840,166,ok
740,13sp-ppTJZH0tnf7f8dyP9NJmlCXLHTHt,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/Ulas and Boysan - 2013 - Numerical analysis of regenerative cooling in liqu.pdf,pdf,32963,5482,10,697.7,808,400,ok
741,17K45wuhfLM4JQH6ZVHYdhP_9HXwxCnIT,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/Betti et al. - Development of Heat Transfer Correlations for LOX.pdf,pdf,40136,6668,11,709.0,883,406,ok
742,1OJlW7k6srx_BPBiOx5sKIxHhh17FyzNg,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/Cardillo et al. - 2014 - NUMERICAL SIMULATION OF A LO2-CH4 ROCKET ENGINE DE.pdf,pdf,39253,6184,10,720.7,842,565,ok
743,1Ob50J9OQQMLg1At4VV6ene9gmoO6gkOc,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/Pizzarelli et al. - 2014 - Cooling Channel Analysis of a LOXLCH4 Rocket Engi.pdf,pdf,39187,6231,9,692.33,883,431,ok
744,1z9dMt4usQ5qzymVtdxW0MShSk8mitfd4,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/Leonardi et al. - 2019 - Analysis of thermal stratification impact on the d.pdf,pdf,50171,8273,13,651.38,900,187,ok
745,1RNapZS2HmG1uYDqrRJIgCCoFdWmzShg3PHZ1ODskKmI,Technical Teams/Engine/General Resources/Electroforming/19660014566,txt,124236,20955,25,838.2,900,216,ok
746,1MUnxivQVZiXmpyEr3fdIdBQrwTk4BvM8,Technical Teams/Engine/General Resources/Electroforming/NickelElectroplating.pdf,pdf,88373,13567,24,729.33,899,385,ok
747,1D7VEewM8TrzYCXn8C-bp4VFtmEtTRgyP,Technical Teams/Engine/General Resources/Electroforming/Boric Acid SDS.pdf,pdf,14028,1404,2,800.0,821,779,ok
748,1uMi1St8xMuRDKJ6JzLFHWpV76LQ09fZ-,Technical Teams/Engine/General Resources/Electroforming/NCKL-II-SULFAMATE-50--WW-AQ-1L.pdf,pdf,15688,1587,3,666.0,887,280,ok
749,1syLRfk5sD2-7Y082ROPygSL6tpUOeOYT,Technical Teams/Engine/General Resources/Electroforming/NASA Hot Oil Dewaxing.pdf,pdf,22805,3666,6,658.67,897,435,ok
750,106Aacc8_gmFGh--rGXLPCyRNssz4dUaJ,Technical Teams/Engine/General Resources/A Numerical Approach to Optimize the Design of a Pintle Injector for LOX_GCH4 Liquid-Propellant Rocket Engine.pdf,pdf,41974,6670,11,683.18,895,135,ok
751,1xhM_TIZrrF6ZWSMxtd1N9yZKeGR14pcd,Technical Teams/Engine/General Resources/How to design rocket engines.pdf,pdf,78593,11491,20,770.0,875,409,ok
752,1GIt9xVSv6rnP71THbJvHri64wfytMU84uT52WlVyDCo,Technical Teams/Engine/General Resources/Regen Cooling/PINEAPPLE (LiBREX) Documentation,txt,2574,410,1,410.0,410,410,ok
753,1rcSONXlJ-YRYmZ613FxBy3H2JF-HuUHE-F9T3YIw31I,Technical Teams/Engine/General Resources/Regen Cooling/Ian Salamon meeting notes,txt,2941,484,1,484.0,484,484,ok
754,1xn8QhNfg4hDauJisxcd7FynIRE9JeMQ9PdyN9CV4eaA,Technical Teams/Engine/General Resources/Regen Cooling/Kamon meeting notes,txt,97,15,1,15.0,15,15,ok
755,11njWle_7BE5x73UDLMErqs1VAw-IVCha,Technical Teams/Engine/General Resources/List of Propulsive Landing Resources.pdf,pdf,4116,583,1,583.0,583,583,ok
756,1AG2G-o9SDb649yJtmsH-wUZcpo92553Z1YxhOSXtWL4,READ ME: Organization and Forms/Drive Organization 101,txt,1496,243,1,243.0,243,243,ok
757,1KIqZM3fLJBptBuY_LLIISReNvOzUD5aQqW5nSKJepbU,READ ME: Organization and Forms/LRI Waiver 2025,txt,2082,286,1,286.0,286,286,ok
758,1InIvtecN0zTdafN4M2hLyaYzWNSRc9qdjDF3_VtzJkQ,Executive Teams/OPEL Improvement Plan,txt,822,142,1,142.0,142,142,ok
759,1cClEjkPCgAfEntTaVecogyPnX-MkyNcXAIYzhhmvXkA,Executive Teams/Admin Team '24-'25/Colors,txt,153,20,1,20.0,20,20,ok
760,1WszkGz-NzBz8sGdl12zZpisI6lPj3xeu,Executive Teams/Admin Team '24-'25/Merch/Stickers.pdf,pdf,275,50,1,50.0,50,50,ok
761,1pME6u3e92PcvIZ12fhC-E5mth77YS1pOQerWvXeKqkc,Executive Teams/Admin Team '24-'25/Merch/Tshirt materials,txt,2007,15,1,15.0,15,15,ok
762,1PsALkV9X1YivUGJxEG56EGA-cjA8YQes,Executive Teams/Admin Team '24-'25/Newsletters/lri newlsetter issue#1.pdf,pdf,4586,693,1,693.0,693,693,ok
763,1W9bLFXmBxI2sxaBCAUvRTWOFCC6mD3DKiSsAiFoRT90,Executive Teams/Admin Team '24-'25/Website/Website Task Masterdoc ,txt,4256,750,1,750.0,750,750,ok
764,1o6uZr8GqTdevd6ukEqjxPcybajWt0_dlQyMRgyZPL_Y,Executive Teams/Admin Team '24-'25/Website/Tech Team Summaries (Spring 2025),txt,10667,1645,3,610.67,804,265,ok
765,1-aFrqbt5lFtvAPTDImXvEndLesa7k-b0,Executive Teams/Admin Team '24-'25/Website/LRI Sponsorship Packet Fall 2024.pdf,pdf,11805,1829,4,697.5,857,558,ok
766,1_Awwj9vW8LkomrIpiYBOuKEML2G0WB6L9riQmk8KMPQ,Executive Teams/Admin Team '24-'25/Social Media/Collins Video Planning,txt,1503,259,1,259.0,259,259,ok
767,1TB3Hiv-tdPNV3h4k8p0s9gEyWDUCFXciDq0EHqoAQOk,Executive Teams/Admin Team '24-'25/Meeting Slides/General Meeting 1_ 10/27/2024,pdf,4394,753,1,753.0,753,753,ok
768,12k3-s5ycG7NjChrwgKjVNo_FW-NsMcl-vR89o1Om-aY,Executive Teams/EOH/EOH application ,txt,3377,543,1,543.0,543,543,ok
769,1sTkf5heCYYtTOxINrQ8vapyaq_HDJ5WfYLQ1kqEXEaY,Executive Teams/EOH/HITL/Gen Meeting 6,txt,1621,283,1,283.0,283,283,ok
770,1lmQ8mpcz2PuMUOeJdJfdzdurmZcbUGslYqvxSnPfAig,Executive Teams/EOH/HITL/Gen Meeting 5,txt,3016,498,1,498.0,498,498,ok
771,1Duj92OeBKhW9DMJJQAg56kjdlGGO_q59-aAOvJ6HvC4,Executive Teams/EOH/HITL/Gen Meeting 4,txt,1627,304,1,304.0,304,304,ok
772,1ky5NqJQ2icdfiaGQ58i5IU0Xcpax3sNGiK7CWzflNC0,Executive Teams/EOH/HITL/HITL Meeting 3,txt,2413,418,1,418.0,418,418,ok
773,1UySfle9SGRvVaftp6MRwfu1D-OyD56jPFQR0_Lq3fWs,Executive Teams/EOH/HITL/HITL Meeting,pdf,1659,288,1,288.0,288,288,ok
774,1J-BSi2VBLryVs-iYKyq823lyGb094j_i6mZ8VjSngpw,Executive Teams/EOH/HITL/Agenda for meeting ,txt,2358,365,1,365.0,365,365,ok
775,1ix8TLv5otkSgBFeLZFnTuQ1hq1mbt2ysg_G5rCxVgFA,Executive Teams/EOH/HITL/HITL Meeting 2,txt,942,160,1,160.0,160,160,ok
776,1Ctgcbiw46BmABgt8HBwUo2PCvpK8nbG41UltOJpOXA8,Executive Teams/EOH/HITL/Resources ,txt,116,20,1,20.0,20,20,ok
777,1GGOCMKohB5LR8it7M46pzJlVUP5WTvjkRSq_dlaa8bE,Safety/LRI Safety Measures,txt,724,126,1,126.0,126,126,ok
778,1hwsZkiQskNVnyI98z_i4e04jnP-5c-3Zo226jiXsVuU,Safety/Test Readiness Review/Professor Research,txt,746,108,1,108.0,108,108,ok
779,12504780u3bYd5_svWc6T9Qhk5tSqUBkoH9IziecW-1M,Safety/Test Readiness Review/Cecil Presentation,pdf,390,59,1,59.0,59,59,ok
780,1_xmBQlxxOqGBrL5qIk8_tMBsDhZ_7FBYPqnD8TqxDDE,Safety/Go-nogo/Go-nogo Documentation,txt,1690,277,1,277.0,277,277,ok
781,1VurKa1NMlgnuKNR7qGxuG1QadzSQW6MNDtfuDhh78CI,Safety/1 Safety Team Charter 2025,txt,4850,798,1,798.0,798,798,ok
782,1yxrarmMzC4IHoqX65fNKXPJxAl9MA0Du5OfBK6pFcXg,Safety/Source of Truth (SoT)/Source of Truth Guideline,txt,11359,1792,3,608.67,904,150,ok
783,16xUtA-l3iXx27ycYaARMVBJnLyKH0GNq,Safety/Source of Truth (SoT)/More Info/PR1-P Swagelok manual.pdf,pdf,142919,24021,47,750.15,893,533,ok
784,1u7vyfQ85_kZIQERBQzyVgxK3rT1WqnG6,Safety/Source of Truth (SoT)/More Info/PR1-P Ebay info.pdf,pdf,7431,1020,2,510.5,584,437,ok
785,1FKnRBrjV7SM_9so89a74TjK0PnaXz9esT8swC2-lhkc,Safety/Random notes/NASA RIDM Notes,txt,11641,1643,3,570.0,725,360,ok
786,1QLKRnCn6BiqSdavI1y-gs2svHPVOjObVDnw7-qa4o0o,Safety/Random notes/Should we keep our purge system?,txt,5096,902,2,513.0,816,210,ok
787,1ZjXq0Im_yvjRaWRwqH8xKq6KQvA4SYOlGSJtJkXi100,Safety/Random notes/Pumps safety meeting,txt,977,194,1,194.0,194,194,ok
788,1EfdgyHFbhR7EfP9Mx2TLPyDwE0wM2UUgjQzGm5jOTuQ,Safety/Random notes/316 and 316L Cryo Tensile Strengths,txt,849,73,1,73.0,73,73,ok
789,16VAYKXDUlXaNTnGDBe6iyrfzaLf8OkFHd4e-LC4PN9s,"Safety/Announcements, Notices & Posters/Notes from meeting with prof. Smart",txt,1527,289,1,289.0,289,289,ok
790,1g1iC05xbIxnVQpUgCam5O5V92eGhzbtrFQzS_CpEo-k,"Safety/Announcements, Notices & Posters/Prof Smart presentation",pdf,783,140,1,140.0,140,140,ok
791,1TTvr-clQPGeNvCtvviEpR-BijsmnIIFuIp9iGzWJV3U,"Safety/Announcements, Notices & Posters/Tube bending safety guide",txt,336,59,1,59.0,59,59,ok
792,1lOevV9fFzTMES5veqsUfGRYB2-Ww58H7xzKGJgl6N7I,Safety/ZZ Outdated/Preliminary planning for safety team,txt,5888,987,2,724.0,866,582,ok
793,143jcifOtOSoy-SYg1Stglej_9JRXa8hPOhJNhDjnlAE,Safety/Safety Guides and Info/Spring Plans ,txt,171,27,1,27.0,27,27,ok
794,1rw7ujCp5zIoL_Q2FK_8TPotfFhXe3OffY98YO1npaLU,Safety/Safety Guides and Info/DP1 Reflection,txt,1858,345,1,345.0,345,345,ok
795,1eGrKgPpfuhxc32s2jcuYQ7fkBElwmoH6,Safety/Safety Guides and Info/Material Properties/316L Stainless Steel at Cryo Temps.pdf,pdf,46057,7188,10,759.6,953,404,ok
796,1t2ekm_U5cOFY6XdxzF3M4a28zzUFpEar,Safety/Safety Guides and Info/Material Properties/316-stainless-steel-chemical-compatibility-chart-from-ism.pdf,pdf,31952,4761,7,706.29,787,326,ok
797,19vL6U3cb79wtdSIybXE49xjhUpWw6OW3,Safety/Safety Guides and Info/Material Properties/Development_of_Mechanical_Properties_of_Stainless_.pdf,pdf,83057,13169,25,719.88,885,139,ok
798,142QF-dIiJjXPtEJghDiZ8Kszgu--c1Z3,Safety/Safety Guides and Info/Material Properties/Mechanical Properties at Cryogenic Temperatures - Penflex.pdf,pdf,3368,554,1,554.0,554,554,ok
799,1bgm3kT9hyhL19B_9l4niZ3ZsJn4yaJMY,Safety/Safety Guides and Info/Material Properties/SS316_316L tensile strenght.pdf,pdf,7653,1149,2,612.5,763,462,ok
800,16BWCvBLX4TYg18ggmAynB40EBU2gIzi-,Safety/Safety Guides and Info/Material Properties/Elastomer Properties.pdf,pdf,3889,582,1,582.0,582,582,ok
801,1WO64yttDdX6g_Xi67kJKvoPF9VYz1emf,Safety/Safety Guides and Info/Material Properties/EB-2002-Seat-Seal-Matl.pdf,pdf,7641,1156,2,602.5,706,499,ok
802,1Rsq1XyJtYXXq7fjeI9jvfWhkNe5bGxfG,Safety/Safety Guides and Info/Metal-to-metal seals/SA-DC##190018 382..396.pdf,pdf,81212,12459,19,701.63,908,135,ok
803,1NlA5k4_uvOK53gqaLuczGdSNPoaeXCmo,Safety/Safety Guides and Info/Metal-to-metal seals/Literature Research in Relevant Fields to Understand Pressure Relief Valve Leak Tightness in a Static Closed State.pdf,pdf,34469,2354,5,731.2,839,639,ok
804,1MgEcRJvP3eTcgc5WKYFO0B1y6vuTxbF7,Safety/Safety Guides and Info/Metal-to-metal seals/Modelling of leakage on metal-to-metal seals.pdf,pdf,38245,6401,9,711.22,897,165,ok
805,1ZdsIhPpT5dRwI9yC87Y4sWanmFaCiexC,Safety/Safety Guides and Info/Go no go flowchart.pdf,pdf,24822,4059,8,651.62,848,430,ok
806,1eQwd6KeA910hpOgRwgyfpoI9MQTXp5yxpZx5XIhcCSo,Safety/Meeting notes/2025 4/11 Meeting Notes,txt,1962,320,1,320.0,320,320,ok
807,1rAwYl4yvCVSfBniRNf7SaRbH7mH5OkOp-rV2yTWo9OM,Safety/Meeting notes/2025 3/07 Meeting Notes,txt,3215,542,1,542.0,542,542,ok
808,1jwmzQT3abjrqmhbAj0C5x1-HZVoGZ5Ei1myzCPds_SU,Safety/Meeting notes/2025 2/28 Meeting Notes,txt,3465,565,1,565.0,565,565,ok
809,1NX9ypLHIvUs_WJJ6sBrNqUgNsScV4YITAo7RgE11u2A,Safety/Meeting notes/2025 2/14 Meeting Notes,txt,3056,507,1,507.0,507,507,ok
810,18Nw_uTXdUUVByMbVtFatYTtl5QFeBQnHj3RsPNmQgZs,Safety/Meeting notes/2025 1/31 Meeting Notes,txt,4636,747,1,747.0,747,747,ok
811,1E5SGs0vufoOrJhhtCSNtM7HH586wJA48Pn7eDfkla7E,Safety/Meeting notes/2025 1/25 Safety Onboarding SP25,pdf,1345,209,1,209.0,209,209,ok
812,1HZO-01xUr0qwrQQr5IzYn8XECfNPSmD4r-zqWWvB664,Safety/Meeting notes/2025 2/7 Meeting Notes,txt,1464,235,1,235.0,235,235,ok
813,1edjf_-ka2Z03DV-XHXca-PQwq-ppR6wW4SDpmzSH-y8,Safety/Meeting notes/2025 2/1 Meeting Notes,txt,1940,320,1,320.0,320,320,ok
814,1JmuJ0cKBzP80oijlVIkLjZpgWXvqHKJn1uqphsHmlU8,Safety/Meeting notes/2025 1/25 Meeting notes (from zoom recording),txt,488,78,1,78.0,78,78,ok
815,1pI2qeRp1zWdUj8GLNQE2Efg5_BWg2Brl_EKzxNbBQJw,Safety/Test reviews & reports/Testing/Test report/4/18 Test Report,txt,1669,302,1,302.0,302,302,ok
816,1blQSwCnlMmaLk57FeVPHzkQotwg1e_gkthDvo2u4kuM,Safety/Test reviews & reports/Testing/Test report/2025 04/16Test Report,txt,2193,393,1,393.0,393,393,ok
817,1zzi_7rT6i2jP7jN3Wfaq9-kIL3mSDql0SIUBP9sg3EQ,Safety/Test reviews & reports/Testing/Test report/4/6 Test Report,txt,2030,373,1,373.0,373,373,ok
818,1GFnQudOJRdiVoQQP4oKPwR6eas23Xt6zCEkKy2MiSbw,Safety/Test reviews & reports/Testing/Test report/4/8 Test Report,txt,207,36,1,36.0,36,36,ok
819,1V-5efHjMWJ_p4adZRP8H4LLRbw6A5sKqMNLvmgFP6AQ,Safety/Test reviews & reports/Testing/Test report/2025 04/06 Test Report,txt,5597,992,2,519.5,737,302,ok
820,16MtKrknLDuI4eCjluSy1pAyyirn9byiHBcIiMwHXy3A,Safety/Test reviews & reports/Testing/Test report/2025 04/03 Test Report,txt,1994,349,1,349.0,349,349,ok
821,1jhAYVnM2ntDz-Dv2wWZjCOqxO6CqUV5WmCzAAytU8bQ,Safety/Test reviews & reports/Testing/Test report/2025 4/3 Testing Report ,txt,533,95,1,95.0,95,95,ok
822,17FHOARzkjwi3J_xJ9idwUa7hZwypgHlBwEzPA_-PG4k,Safety/Test reviews & reports/Testing/Test report/2025 3/25 Testing Report,txt,1834,336,1,336.0,336,336,ok
823,10Kp3Wpq-_vnCpBKcFwIaU3bmSA0YNSCureH9YRzZedY,Safety/Test reviews & reports/Testing/Test report/2025 3/27 Testing report,txt,3022,536,1,536.0,536,536,ok
824,1JqtbiKxTi2PjZbdxwwV6I-ZAEK4060nbtaOQZUDv4JQ,Safety/Test reviews & reports/Testing Outline & Procedures Template,txt,2924,468,1,468.0,468,468,ok
825,14wDF4FdxsfJmSEwN8jkHEjQfquBXtq8nC6lpKt1v3ss,Safety/Test reviews & reports/Ablative/CHAMBERSAFE ablative safety review,txt,1630,246,1,246.0,246,246,ok
826,1UU4QO92ZNnIMdXAHhBeJyTyC1UYgLvPk2JTxkvEhyEQ,Safety/Test reviews & reports/Ablative/Ablative testing procedures safety review 11/26/2024,txt,1346,215,1,215.0,215,215,ok
827,1lI6CfclCrOtINjvjArAa3MYXvttyh_RT,Safety/Test reviews & reports/Ablative/CHAMBERSAFE — Half Cat Rocketry.pdf,pdf,10796,1772,3,648.0,835,323,ok
828,1K_MuBdRY6q0G8Iy_iQZ6XueH4SAfjJmdx3LS4FI9hyg,Safety/Test reviews & reports/Ablative/Ablative casting procedures safety review 11/26/2024,txt,1388,219,1,219.0,219,219,ok
829,12pwu8raHW2vFukpZ216rmzYc1fNFWAUpv2pgYCp5rCA,Safety/Test reviews & reports/Ignition/Test report/2025 03/26,txt,63,10,1,10.0,10,10,ok
830,1AtjLxVUPfVNNedd_yxgRck7gC7KuzoIV27JIcCTcZe0,Safety/Procedures/Liquid_Oxygen_Cleaning_Procedures,txt,12641,2659,4,753.75,898,357,ok
831,1mCib6apN3S9QeYRQQpCtCrpMKcliacj8,Safety/Procedures/Liquid_Oxygen_Cleaning_Procedures.pdf,pdf,12621,2681,5,666.4,898,369,ok
832,1c45mzMLtheK9J7cN6yl01ZDX7NHxmXS5T0nPav_w8bg,Safety/Procedures/Shutdown procedure,txt,676,96,1,96.0,96,96,ok
833,10-ugeV85A7M2FnMVokO4Glz2TPilNh4I,Safety/PPE/psd-rsp-respirator-selection-guide.pdf,pdf,121405,15168,28,723.64,864,323,ok
834,1pnRcBvZz1DwulzxzEQLFuLrcxAX4ccaFvdezCykWMc0,Safety/FMECA/Framework & Complexity analysis for FMECA,txt,2115,359,1,359.0,359,359,ok
835,1ZF-sfAICzGNWWgkwxrp21m_ElITWFI98-Z3fbRNbFGE,Safety/FMECA/Component Failure Modes,txt,13636,2232,3,744.67,768,728,ok
836,1tsKr-nh73m-cqAC4QT127NtnFTiA2sjPtkQ12HAXmbs,Safety/FMECA/SRD FMECA/Regen FMECA/Failure Mode List,txt,1103,177,1,177.0,177,177,ok
837,1-LgBpyQ8_aj98cuxLxd7o6qZooEVqRL7gMcBVOU7SVw,Safety/FMECA/SRD FMECA/Regen FMECA/SLD-Analysis Ranking Explanation,txt,3263,496,1,496.0,496,496,ok
838,1_DvPO-3Md4ItEqtSPtOoLrWAAmLFx725Ue0vIWvOd4Y,Safety/FMECA/SRD FMECA/Regen FMECA/FMECA Chamber,txt,3279,539,1,539.0,539,539,ok
839,1QKqQSPITqtcyUNrs3euvWEkaHETU-Q_E,Safety/FMECA/Test Stand FMECA/LRI System Overview.pdf,pdf,13155,2105,4,658.0,819,513,ok
840,1j8PM0Ra7VGrA4cse63eFzh7Y73HsQ_8sPrqkHDJzFgA,Safety/FMECA/Test Stand FMECA/LRI System Overview,txt,3722,591,1,591.0,591,591,ok
841,1AQ3x5PFM0QhMeLOBOzYaaPAMGO0t4t4hdBenp0bN0c0,Safety/FMECA/Test Stand FMECA/2025 GRUNT Hotfire Packing List,txt,105,23,1,23.0,23,23,ok
842,1IMrf7lX00NGIvWL1XHEmAEud4_JhuqUc-eY31aULtwk,Safety/FMECA/Test Stand FMECA/Electronics FMECA/Corrective Actions/INT-ELC,txt,3538,603,1,603.0,603,603,ok
843,1aozqbXd0sLwZGB6rb3o05f90A_77G0QTeFI2JlegEE0,Safety/FMECA/Test Stand FMECA/Electronics FMECA/Corrective Actions/BAT-ELC Corrective Actions,txt,2635,460,1,460.0,460,460,ok
844,1gRPdWj4lA-LO6dkkbEFRgGQkS0CzUTAI1YyVhJ-5V-E,Safety/FMECA/Test Stand FMECA/Electronics FMECA/Corrective Actions/ARD - ELC Corrective Actions,txt,5057,847,1,847.0,847,847,ok
845,1nMc6ad__IZY4yodzmtJASUyP3smvCYstvuPfCqgbMag,Safety/FMECA/Test Stand FMECA/Electronics FMECA/Corrective Actions/ADC-ELC Corrective Actions,txt,3592,632,1,632.0,632,632,ok
846,1KHDEMt7xJDg1AGNk2qjt_4DvYOwNJuPriZlCXKKygTc,Safety/FMECA/Test Stand FMECA/Electronics FMECA/Corrective Actions/AB-ELC Corrective Actions,txt,6041,1026,2,547.0,750,344,ok
847,1tcZ9a5kL_J1CzdweqnYerXyKzU3gGUWC125pWGVybj8,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Component Testing,txt,8551,1489,2,744.5,998,491,ok
848,1UL1xO3h1hQistUbfgcIytadkbRu8tDdRggfGINxcC_s,Safety/FMECA/Test Stand FMECA/Fluids FMECA/TO BE ADDED to Fluids FMECA,txt,1262,213,1,213.0,213,213,ok
849,1Z_Gil_WMnmts98886N0lMc4if0MhqAKbJVg7KcdP0h4,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Misc/Outdated/Interfacing Type and Failure Mode,txt,1298,198,1,198.0,198,198,ok
850,1lWc9-Z1v027xKlXnjkOcSl_BtJo33VLRnXQzTxaRWIw,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Misc/Outdated/LRI FMECA,txt,2347,343,1,343.0,343,343,ok
851,18G7bTLeIz3gPHrvWkLH38FpP_Da6Cu9oytXsrtSmpk4,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Ignition Subsystem/Corrective Action Documents - Ignition/SS-IGN: Corrective Actions,txt,1356,224,1,224.0,224,224,ok
852,1XnVeCIRZJ2EgPABqV8nuNQsfl-K06tkpZtsG3bvUyG4,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Ignition Subsystem/Corrective Action Documents - Ignition/EM-IGN: Corrective Actions,txt,2081,333,1,333.0,333,333,ok
853,1b82NMc6SGuyqgfg-TfMhkREFo3KlAAHmKLpMmsBdgBQ,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Ignition Subsystem/Corrective Action Documents - Ignition/SM-IGN: Corrective Actions,txt,943,150,1,150.0,150,150,ok
854,13lp9-tHBnQhihftsFItb88Vaphl_LDEgf21R9ZE7w8Y,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Ignition Subsystem/Corrective Action Documents - Ignition/BW-IGN: Corrective Actions,txt,1464,240,1,240.0,240,240,ok
855,1kc1J1NIomvdZpmMY_cAFCW_f64OIXS4bBFGpP3jpIng,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Dewar Subsystem/Corrective Action Documents - Dewar/FV-DWR Corrective Actions,txt,826,149,1,149.0,149,149,ok
856,1Fqu32woGw6HoGgZen-gt3j_Qg3G_vE9_sllBhQicN-Y,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Dewar Subsystem/Corrective Action Documents - Dewar/DV-DWR Corrective Actions,txt,936,162,1,162.0,162,162,ok
857,10Rn3HkSgH61_9qWs3s-oZMMHNRHOefa0_lFOVA4OJS8,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Dewar Subsystem/Corrective Action Documents - Dewar/Dewar Transfer Hose Corrective Actions,txt,481,79,1,79.0,79,79,ok
858,1BkQzV60yBNmooxRQJ6zWJvFyqwKZZjAKDmlYZJkaIcg,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Dewar Subsystem/Dewar Information/Dewar Checkouts and Handling Instructions,txt,4213,763,1,763.0,763,763,ok
859,1PhvUugGyZJFO_gLQGJMk2T-EVYqovl4jFvD9wO71QR8,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Dewar Subsystem/Dewar Information/Additional Resources,txt,1676,161,1,161.0,161,161,ok
