index,id,name,path,mimeType,webViewLink,mode,export_mime,local_path,status,size_written_bytes,error
1422,1-TmO2dJFOwtPP6C3Unse5Elwc4Kd7EeDXLIVQx0E6Yw,Overture Project Document,Technical Teams/Engine/Overture Mk1 (Current)/Master Documentation/Overture Project Document,application/vnd.google-apps.document,https://docs.google.com/document/d/1-TmO2dJFOwtPP6C3Unse5Elwc4Kd7EeDXLIVQx0E6Yw/edit?usp=drivesdk,export,text/plain,rag_downloads/Overture Project Document.txt,export,2315.0,
1423,1HmvuRPL_aKViUnhoD-yykFE-Q_B5CLmmciWb3uFKK0M,Overture Master Doc,Technical Teams/Engine/Overture Mk1 (Current)/Master Documentation/Overture Master Doc,application/vnd.google-apps.document,https://docs.google.com/document/d/1HmvuRPL_aKViUnhoD-yykFE-Q_B5CLmmciWb3uFKK0M/edit?usp=drivesdk,export,text/plain,rag_downloads/Overture Master Doc.txt,export,10536.0,
1424,1N0NkCHb0CARGgSf6taBC108VF8LxvI89bn75OFLX32w,Overture Spring 2025 Timeline Breakdown,Technical Teams/Engine/Overture Mk1 (Current)/Master Documentation/Overture Spring 2025 Timeline Breakdown,application/vnd.google-apps.document,https://docs.google.com/document/d/1N0NkCHb0CARGgSf6taBC108VF8LxvI89bn75OFLX32w/edit?usp=drivesdk,export,text/plain,rag_downloads/Overture Spring 2025 Timeline Breakdown.txt,export,1922.0,
1425,1yxWl_LTWFiZdfoQHffONrhzjcsS6V1lUHmCblVdO-n4,Overture Project Timeline,Technical Teams/Engine/Overture Mk1 (Current)/Master Documentation/Overture Project Timeline,application/vnd.google-apps.document,https://docs.google.com/document/d/1yxWl_LTWFiZdfoQHffONrhzjcsS6V1lUHmCblVdO-n4/edit?usp=drivesdk,export,text/plain,rag_downloads/Overture Project Timeline.txt,export,2240.0,
1426,15Dw1tY8QlP8cdD3IbaxiXzyyLHwPMeX_W3VvpUVs5fA,Engine Budgetary Proposal,Technical Teams/Engine/Overture Mk1 (Current)/Administrative/Engine Budgetary Proposal,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/15Dw1tY8QlP8cdD3IbaxiXzyyLHwPMeX_W3VvpUVs5fA/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/Engine Budgetary Proposal.xlsx,export,295117.0,
1427,1EooaF3LfC9EKRLpP8JaytKVMw88VipaLu4VzJpyRo0o,bw_assembly-combined,Technical Teams/Engine/Overture Mk1 (Current)/Administrative/Media/bw_assembly-combined,application/vnd.google-apps.document,https://docs.google.com/document/d/1EooaF3LfC9EKRLpP8JaytKVMw88VipaLu4VzJpyRo0o/edit?usp=drivesdk,export,text/plain,rag_downloads/bw_assembly-combined.txt,export,200.0,
1428,1Tswl5xlgUS8sRwdKItg1VeWX_QCS-gJV,bw_assembly-combined.pdf,Technical Teams/Engine/Overture Mk1 (Current)/Administrative/Media/bw_assembly-combined.pdf,application/pdf,https://drive.google.com/file/d/1Tswl5xlgUS8sRwdKItg1VeWX_QCS-gJV/view?usp=drivesdk,download,,rag_downloads/bw_assembly-combined.pdf,download,405250.0,
1429,1nmswShCUhOetX35eakF6x1nEkrQ4oyd6ynaCfKiSS4k,Meeting 4.30.25,Technical Teams/Engine/Overture Mk1 (Current)/Administrative/Templates/OLD/Meeting 4.30.25,application/vnd.google-apps.document,https://docs.google.com/document/d/1nmswShCUhOetX35eakF6x1nEkrQ4oyd6ynaCfKiSS4k/edit?usp=drivesdk,export,text/plain,rag_downloads/Meeting 4.30.25.txt,export,1214.0,
1430,12YQXSoK55RV03486mtnLGxQYKPn8xw_8XO_wPD2Mt9Q,Engine Trade Study Template,Technical Teams/Engine/Overture Mk1 (Current)/Administrative/Templates/OLD/Engine Trade Study Template,application/vnd.google-apps.document,https://docs.google.com/document/d/12YQXSoK55RV03486mtnLGxQYKPn8xw_8XO_wPD2Mt9Q/edit?usp=drivesdk,export,text/plain,rag_downloads/Engine Trade Study Template.txt,export,555.0,
1431,1KZM8E7VkaxdjrAY6W9eJN56lpBv4IXyVejwQecAPcrg,Engine Sprint Template,Technical Teams/Engine/Overture Mk1 (Current)/Administrative/Templates/OLD/Engine Sprint Template,application/vnd.google-apps.document,https://docs.google.com/document/d/1KZM8E7VkaxdjrAY6W9eJN56lpBv4IXyVejwQecAPcrg/edit?usp=drivesdk,export,text/plain,rag_downloads/Engine Sprint Template.txt,export,789.0,
1432,1nyIMwmRhjv4bJ1DQ7AYMqNwzKi7pB-ICZt9VaOsO6do,SCRUM Procedure,Technical Teams/Engine/Overture Mk1 (Current)/Administrative/Templates/OLD/SCRUM Procedure,application/vnd.google-apps.document,https://docs.google.com/document/d/1nyIMwmRhjv4bJ1DQ7AYMqNwzKi7pB-ICZt9VaOsO6do/edit?usp=drivesdk,export,text/plain,rag_downloads/SCRUM Procedure.txt,export,1359.0,
1433,1j5K8uQC0zn7vlNnnUop3dsWVgzbq7JlBKA7-N5jPQVE,Engine Component Template,Technical Teams/Engine/Overture Mk1 (Current)/Administrative/Templates/OLD/Engine Component Template,application/vnd.google-apps.document,https://docs.google.com/document/d/1j5K8uQC0zn7vlNnnUop3dsWVgzbq7JlBKA7-N5jPQVE/edit?usp=drivesdk,export,text/plain,rag_downloads/Engine Component Template.txt,export,729.0,
1434,1rEA8AyUrB63nlFnl3i_57FqthM6yRbACP5c4gLtQKX8,Meeting Template,Technical Teams/Engine/Overture Mk1 (Current)/Administrative/Templates/Meeting Template,application/vnd.google-apps.document,https://docs.google.com/document/d/1rEA8AyUrB63nlFnl3i_57FqthM6yRbACP5c4gLtQKX8/edit?usp=drivesdk,export,text/plain,rag_downloads/Meeting Template.txt,export,483.0,
1435,1fVqxU9JBzbFzldpvI80Cl1NcM6BiOkC1X_E5nHflpbw,Enigne Procedures Template,Technical Teams/Engine/Overture Mk1 (Current)/Administrative/Templates/Enigne Procedures Template,application/vnd.google-apps.document,https://docs.google.com/document/d/1fVqxU9JBzbFzldpvI80Cl1NcM6BiOkC1X_E5nHflpbw/edit?usp=drivesdk,export,text/plain,rag_downloads/Enigne Procedures Template.txt,export,534.0,
1436,1NS4vIeqgi8qocpZkyaMiH6aLWmYWGHxXsWx77etCRAA,2025 Plan,Technical Teams/Engine/Onboarding/2025 Plan,application/vnd.google-apps.document,https://docs.google.com/document/d/1NS4vIeqgi8qocpZkyaMiH6aLWmYWGHxXsWx77etCRAA/edit?usp=drivesdk,export,text/plain,rag_downloads/2025 Plan.txt,export,1806.0,
1437,1DcZ0W5dmbmlHGX7weYoWvYy1167aN31KOiZ7wOmd0Jc,General Overview of Rocketry,Technical Teams/Engine/Onboarding/Presentations/General Overview of Rocketry,application/vnd.google-apps.presentation,https://docs.google.com/presentation/d/1DcZ0W5dmbmlHGX7weYoWvYy1167aN31KOiZ7wOmd0Jc/edit?usp=drivesdk,export,application/pdf,rag_downloads/General Overview of Rocketry.pdf,export,4591908.0,
1438,1gh8WELj7ZydsDQB6p3p8o2QIcYjmGhhOXmFYwHnsBqQ,Intro to Ablatives,Technical Teams/Engine/Onboarding/Presentations/Intro to Ablatives,application/vnd.google-apps.presentation,https://docs.google.com/presentation/d/1gh8WELj7ZydsDQB6p3p8o2QIcYjmGhhOXmFYwHnsBqQ/edit?usp=drivesdk,export,application/pdf,rag_downloads/Intro to Ablatives.pdf,export,5011879.0,
1439,1LIrGpIgjVJJxNqqBBjjl-I7T9jDK2eE1d0ffTRu2odY,Design for Manufacture,Technical Teams/Engine/Onboarding/Presentations/Design for Manufacture,application/vnd.google-apps.presentation,https://docs.google.com/presentation/d/1LIrGpIgjVJJxNqqBBjjl-I7T9jDK2eE1d0ffTRu2odY/edit?usp=drivesdk,export,application/pdf,rag_downloads/Design for Manufacture.pdf,export,2657309.0,
1440,1zYO7W7v6oOEO5z6UZZhgi2at6-uZI1Xt6ODqrf307Ws,Intro to Fluid Systems,Technical Teams/Engine/Onboarding/Presentations/Intro to Fluid Systems,application/vnd.google-apps.presentation,https://docs.google.com/presentation/d/1zYO7W7v6oOEO5z6UZZhgi2at6-uZI1Xt6ODqrf307Ws/edit?usp=drivesdk,export,application/pdf,rag_downloads/Intro to Fluid Systems.pdf,export,376164.0,
1441,1TAqSk8VbPU-cRM8sUZHy6Ur4asT9N91_RsbQ_dU4R4I,LRI Liquid Rocketry Guide,Technical Teams/Engine/Onboarding/LRI Liquid Rocketry Guide,application/vnd.google-apps.document,https://docs.google.com/document/d/1TAqSk8VbPU-cRM8sUZHy6Ur4asT9N91_RsbQ_dU4R4I/edit?usp=drivesdk,export,text/plain,rag_downloads/LRI Liquid Rocketry Guide.txt,export,1990.0,
1442,1ufyu8Or1-4IsNv0CJyMir74PUv8uYZ_IJ3kTcz4S5II,Engine Intro Meeting - 9/4/24,Technical Teams/Engine/Random/Meeting Notes/Meeting Slides F24/Engine Intro Meeting - 9/4/24,application/vnd.google-apps.presentation,https://docs.google.com/presentation/d/1ufyu8Or1-4IsNv0CJyMir74PUv8uYZ_IJ3kTcz4S5II/edit?usp=drivesdk,export,application/pdf,rag_downloads/Engine Intro Meeting - 9_4_24.pdf,export,1722814.0,
1443,1wnjb-v85hx87gjuMb4wvQOPSeq1n7raA2v5hfsNctHc,Engine Onboarding I - 9/18/24,Technical Teams/Engine/Random/Meeting Notes/Meeting Slides F24/Engine Onboarding I - 9/18/24,application/vnd.google-apps.presentation,https://docs.google.com/presentation/d/1wnjb-v85hx87gjuMb4wvQOPSeq1n7raA2v5hfsNctHc/edit?usp=drivesdk,export,application/pdf,rag_downloads/Engine Onboarding I - 9_18_24.pdf,export,379593.0,
1444,1iDAB2baufPhELNafQ3P-h49i3FInx5gQ,91286A146_High-Strength Grade 8 Steel Hex Head Screw.SLDPRT_merge.txt,Technical Teams/Engine/Grunt (S23)/Grunt-CAD/91286A146_High-Strength Grade 8 Steel Hex Head Screw.SLDPRT_merge.txt,text/plain,https://drive.google.com/file/d/1iDAB2baufPhELNafQ3P-h49i3FInx5gQ/view?usp=drivesdk,download,,rag_downloads/91286A146_High-Strength Grade 8 Steel Hex Head Screw.SLDPRT_merge.txt,download,0.0,
1445,1P1_PJL9YCgjJnHrZt1Bsv-foqVla_4Vz,91257A565_Zinc Yellow-Chromate Plated Hex Head Screw.SLDPRT_merge.txt,Technical Teams/Engine/Grunt (S23)/Grunt-CAD/91257A565_Zinc Yellow-Chromate Plated Hex Head Screw.SLDPRT_merge.txt,text/plain,https://drive.google.com/file/d/1P1_PJL9YCgjJnHrZt1Bsv-foqVla_4Vz/view?usp=drivesdk,download,,rag_downloads/91257A565_Zinc Yellow-Chromate Plated Hex Head Screw.SLDPRT_merge.txt,download,0.0,
1446,19HSGhY5I0pWWphoe61dH86ockRT1XE_k7mnDkIq_nn8,Cold flow pressure/temp,Technical Teams/Engine/Grunt (S23)/Cold flow pressure/temp,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/19HSGhY5I0pWWphoe61dH86ockRT1XE_k7mnDkIq_nn8/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/Cold flow pressure_temp.xlsx,export,2513140.0,
1447,1WhPSQHpV69kGsrMDwH4bijObtOMC2swU-XJlkCz6DZ4,Untitled spreadsheet,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Untitled spreadsheet,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1WhPSQHpV69kGsrMDwH4bijObtOMC2swU-XJlkCz6DZ4/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/Untitled spreadsheet__dup1.xlsx,export,5153.0,
1448,1L8wMdHbNgt1Vk3Ypv5uV_v2LRSkMee7d,September 2023 Electroplating procedures.pdf,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/September 2023 Electroplating procedures.pdf,application/pdf,https://drive.google.com/file/d/1L8wMdHbNgt1Vk3Ypv5uV_v2LRSkMee7d/view?usp=drivesdk,download,,rag_downloads/September 2023 Electroplating procedures.pdf,download,67309.0,
1449,1LhCo_UuWYJof-pP3UdFp6OuVXRxbNoj0zR0rhEUJaVc,Unity Gantt chart,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Unity Gantt chart,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1LhCo_UuWYJof-pP3UdFp6OuVXRxbNoj0zR0rhEUJaVc/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/Unity Gantt chart.xlsx,export,16411.0,
1450,1DvnLASR7w1iLeHQTIOjS5ufwiALWDEnLE2yeKU2QHhs,Meeting Notes 9/14/2023,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Meeting notes/Meeting Notes 9/14/2023,application/vnd.google-apps.document,https://docs.google.com/document/d/1DvnLASR7w1iLeHQTIOjS5ufwiALWDEnLE2yeKU2QHhs/edit?usp=drivesdk,export,text/plain,rag_downloads/Meeting Notes 9_14_2023.txt,export,99.0,
1451,1ENUzQ2izenfmEPDFyi7HGdjafCi3EKahJvFdxMTivqs,Meeting notes 9/10/2023,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Meeting notes/Meeting notes 9/10/2023,application/vnd.google-apps.document,https://docs.google.com/document/d/1ENUzQ2izenfmEPDFyi7HGdjafCi3EKahJvFdxMTivqs/edit?usp=drivesdk,export,text/plain,rag_downloads/Meeting notes 9_10_2023.txt,export,2308.0,
1452,1p_Jz16rIgmxmsfGn6XRkchaQKr9LeFcl,NASA electroplating article.pdf,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Research/NASA electroplating article.pdf,application/pdf,https://drive.google.com/file/d/1p_Jz16rIgmxmsfGn6XRkchaQKr9LeFcl/view?usp=drivesdk,download,,rag_downloads/NASA electroplating article.pdf,download,21821815.0,
1453,1kcweHuWawKdKfovOXQgR44ZXWedjl31z,Experimental study on the spray characteristics.pdf,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Research/Experimental study on the spray characteristics.pdf,application/pdf,https://drive.google.com/file/d/1kcweHuWawKdKfovOXQgR44ZXWedjl31z/view?usp=drivesdk,download,,rag_downloads/Experimental study on the spray characteristics.pdf,download,2458866.0,
1454,1yfRmwPr-yacSp7zJ5I12JkIkutQr9dro,Injector sizing.pdf,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Research/Injector sizing.pdf,application/pdf,https://drive.google.com/file/d/1yfRmwPr-yacSp7zJ5I12JkIkutQr9dro/view?usp=drivesdk,download,,rag_downloads/Injector sizing.pdf,download,23048820.0,
1455,1Owtk-2nrOZeFZalc4u35xv4Zas0eUAX16lhtdO4mQ28,Bottom manifold,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Research/Bottom manifold,application/vnd.google-apps.document,https://docs.google.com/document/d/1Owtk-2nrOZeFZalc4u35xv4Zas0eUAX16lhtdO4mQ28/edit?usp=drivesdk,export,text/plain,rag_downloads/Bottom manifold.txt,export,3.0,
1456,1TnQMSdap-Ow46zchRGk26YcfUKtMzwvwf1PjnnwLiJU,Unity PDR Open,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Presentations/Unity PDR/Unity PDR Open,application/vnd.google-apps.presentation,https://docs.google.com/presentation/d/1TnQMSdap-Ow46zchRGk26YcfUKtMzwvwf1PjnnwLiJU/edit?usp=drivesdk,export,application/pdf,rag_downloads/Unity PDR Open.pdf,export,1672040.0,
1457,1d8w4m5nFrWC3j6sVxOzUl32CLa3aEgaqTQWT5ptB3EU,Engine Meeting (08/31),Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Presentations/Engine Meeting (08/31),application/vnd.google-apps.presentation,https://docs.google.com/presentation/d/1d8w4m5nFrWC3j6sVxOzUl32CLa3aEgaqTQWT5ptB3EU/edit?usp=drivesdk,export,application/pdf,rag_downloads/Engine Meeting (08_31).pdf,export,2096931.0,
1458,19UgoK_hgxilEL4N8qIiItbohN4Jgpar9z5TjNdSx_qI,Pumps Meeting (08/31),Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Presentations/Pumps Meeting (08/31),application/vnd.google-apps.presentation,https://docs.google.com/presentation/d/19UgoK_hgxilEL4N8qIiItbohN4Jgpar9z5TjNdSx_qI/edit?usp=drivesdk,export,application/pdf,rag_downloads/Pumps Meeting (08_31).pdf,export,640317.0,
1459,1Ylu6AA5QMIDAPFfPg-YYpuHTXKNZ-69ax1eaH4QxfYo,Injector Sizing ,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Injector/Injector Sizing ,application/vnd.google-apps.document,https://docs.google.com/document/d/1Ylu6AA5QMIDAPFfPg-YYpuHTXKNZ-69ax1eaH4QxfYo/edit?usp=drivesdk,export,text/plain,rag_downloads/Injector Sizing.txt,export,1255.0,
1460,1LevUqYpUW0wPgoq4QlXRaxSMEH138hNuOAhb8l3JshI,Methalox 500 Lbf Pintle-Impinging,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Injector/Methalox 500 Lbf Pintle-Impinging,application/vnd.google-apps.document,https://docs.google.com/document/d/1LevUqYpUW0wPgoq4QlXRaxSMEH138hNuOAhb8l3JshI/edit?usp=drivesdk,export,text/plain,rag_downloads/Methalox 500 Lbf Pintle-Impinging.txt,export,83784.0,
1461,1iRdGnOSQ5S-NH6C0xl4JgjPmiKLktQTB,Methalox Coaxial Swirl AIAA.pdf,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Injector/Methalox Coaxial Swirl AIAA.pdf,application/pdf,https://drive.google.com/file/d/1iRdGnOSQ5S-NH6C0xl4JgjPmiKLktQTB/view?usp=drivesdk,download,,rag_downloads/Methalox Coaxial Swirl AIAA.pdf,download,727798.0,
1462,1A5rb7cZkUDaDpZB2Sx8i5fyOFK53z-AQ,NASA 2022 Methalox Main Engine Stud.pdf,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Injector/NASA 2022 Methalox Main Engine Stud.pdf,application/pdf,https://drive.google.com/file/d/1A5rb7cZkUDaDpZB2Sx8i5fyOFK53z-AQ/view?usp=drivesdk,download,,rag_downloads/NASA 2022 Methalox Main Engine Stud.pdf,download,3937856.0,
1463,1eNek5Is0VtL2_bJT3OTkQSoZpjDl5bQv,Methalox 500 Lbf Pintle-Impinging.pdf,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Injector/Methalox 500 Lbf Pintle-Impinging.pdf,application/pdf,https://drive.google.com/file/d/1eNek5Is0VtL2_bJT3OTkQSoZpjDl5bQv/view?usp=drivesdk,download,,rag_downloads/Methalox 500 Lbf Pintle-Impinging.pdf,download,2515249.0,
1464,1nvXLnIk1zt9bkGfSy0aJ494m1Qjc77IB,Methalox Injector NASA Stud.pdf,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Injector/Methalox Injector NASA Stud.pdf,application/pdf,https://drive.google.com/file/d/1nvXLnIk1zt9bkGfSy0aJ494m1Qjc77IB/view?usp=drivesdk,download,,rag_downloads/Methalox Injector NASA Stud.pdf,download,454065.0,
1465,1p_lGdhgoTWa7hKUinJlHMspbYXYtWdVKdsREXkqiHkU,Draft #1,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Regen Channels Manufacturing/Draft #1,application/vnd.google-apps.document,https://docs.google.com/document/d/1p_lGdhgoTWa7hKUinJlHMspbYXYtWdVKdsREXkqiHkU/edit?usp=drivesdk,export,text/plain,rag_downloads/Draft #1.txt,export,642.0,
1466,1noAugSkdGvy04KPPcW-8dZAsfn9URYB7zPv5F4Y0ZNM,Brazing Cost Estimate,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Regen Channels Manufacturing/Brazing Cost Estimate,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1noAugSkdGvy04KPPcW-8dZAsfn9URYB7zPv5F4Y0ZNM/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/Brazing Cost Estimate.xlsx,export,5232.0,
1467,1T7PQcH2flFh05UEUQweV6tPs-WwBXzY6tL7PYWqDvA8,Regen Channel 5/24,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Regen Channels Manufacturing/Regen Channel 5/24,application/vnd.google-apps.document,https://docs.google.com/document/d/1T7PQcH2flFh05UEUQweV6tPs-WwBXzY6tL7PYWqDvA8/edit?usp=drivesdk,export,text/plain,rag_downloads/Regen Channel 5_24.txt,export,1145.0,
1468,1xCMMmQnqh5VE8LPaLR_Uxm3y3Kiteny8LIN_-MxF_YU,Echo Design Review,Technical Teams/Engine/Echo (F23-S24)/Echo Design Review,application/vnd.google-apps.presentation,https://docs.google.com/presentation/d/1xCMMmQnqh5VE8LPaLR_Uxm3y3Kiteny8LIN_-MxF_YU/edit?usp=drivesdk,export,application/pdf,rag_downloads/Echo Design Review.pdf,export,2050400.0,
1469,1pNIr9SfwKBhMUHBO2sLHoIwbR3fj0mbToC6x-hSgykU,LRI ENGINE DOCUMENTATION,Technical Teams/Engine/Echo (F23-S24)/LRI ENGINE DOCUMENTATION,application/vnd.google-apps.document,https://docs.google.com/document/d/1pNIr9SfwKBhMUHBO2sLHoIwbR3fj0mbToC6x-hSgykU/edit?usp=drivesdk,export,text/plain,rag_downloads/LRI ENGINE DOCUMENTATION.txt,export,26357.0,
1470,1fKngMF4QpcBH-8cWLsIPl-nxpXueEI0InrgNJTGBgR8,Echo Design Review Parameters Cheat Sheet,Technical Teams/Engine/Echo (F23-S24)/Echo Design Review Parameters Cheat Sheet,application/vnd.google-apps.document,https://docs.google.com/document/d/1fKngMF4QpcBH-8cWLsIPl-nxpXueEI0InrgNJTGBgR8/edit?usp=drivesdk,export,text/plain,rag_downloads/Echo Design Review Parameters Cheat Sheet.txt,export,718.0,
1471,1sXx4OP1I2Y-oHeAYphOd1q78oyQ5b5_4,Copy of Injector Sizing Code - Echo.py,Technical Teams/Engine/Echo (F23-S24)/code/Copy of Injector Sizing Code - Echo.py,text/x-python,https://drive.google.com/file/d/1sXx4OP1I2Y-oHeAYphOd1q78oyQ5b5_4/view?usp=drivesdk,download,,rag_downloads/Copy of Injector Sizing Code - Echo.py,download,5245.0,
1472,1HAyEquDXOEia29etJYPB_yZlDonc_tJq,Chamber Sizing Code - Echo.py,Technical Teams/Engine/Echo (F23-S24)/code/Chamber Sizing Code - Echo.py,text/x-python,https://drive.google.com/file/d/1HAyEquDXOEia29etJYPB_yZlDonc_tJq/view?usp=drivesdk,download,,rag_downloads/Chamber Sizing Code - Echo.py,download,1255.0,
1473,1d7eQN-odyrpgqMN2Qf7ArWtMbv8MRt45,Injector Sizing Code - Echo.py,Technical Teams/Engine/Echo (F23-S24)/code/Injector Sizing Code - Echo.py,text/x-python,https://drive.google.com/file/d/1d7eQN-odyrpgqMN2Qf7ArWtMbv8MRt45/view?usp=drivesdk,download,,rag_downloads/Injector Sizing Code - Echo.py,download,5245.0,
1474,13WyDhIiGims2GCgZbDwP0pMnp41pH-Ms,CEArun_echo_01/02/24.pdf,Technical Teams/Engine/Echo (F23-S24)/code/CEArun_echo_01/02/24.pdf,application/pdf,https://drive.google.com/file/d/13WyDhIiGims2GCgZbDwP0pMnp41pH-Ms/view?usp=drivesdk,download,,rag_downloads/CEArun_echo_01_02_24.pdf,download,18723.0,
1475,1xaeaGVfFXeUDRcOWKZQVpxjjl-QovsIt,**OUTDATED**Echo CEArun file.pdf,Technical Teams/Engine/Echo (F23-S24)/code/**OUTDATED**Echo CEArun file.pdf,application/pdf,https://drive.google.com/file/d/1xaeaGVfFXeUDRcOWKZQVpxjjl-QovsIt/view?usp=drivesdk,download,,rag_downloads/__OUTDATED__Echo CEArun file.pdf,download,91937.0,
1476,1Cr-pQxFz8Wcc6Vc49nWstNV9jOuvMkMaCUwqsraW-nQ,Chamber Documentation - Echo,Technical Teams/Engine/Echo (F23-S24)/documentation/Chamber Documentation - Echo,application/vnd.google-apps.document,https://docs.google.com/document/d/1Cr-pQxFz8Wcc6Vc49nWstNV9jOuvMkMaCUwqsraW-nQ/edit?usp=drivesdk,export,text/plain,rag_downloads/Chamber Documentation - Echo.txt,export,2505.0,
1477,1LkQJVQVkCfbqSP2wzL4kwkzgdU1xAnzBHqdN32nE6Jc,Seals/O-rings,Technical Teams/Engine/Echo (F23-S24)/documentation/Seals/O-rings,application/vnd.google-apps.document,https://docs.google.com/document/d/1LkQJVQVkCfbqSP2wzL4kwkzgdU1xAnzBHqdN32nE6Jc/edit?usp=drivesdk,export,text/plain,rag_downloads/Seals_O-rings.txt,export,1031.0,
1478,1iGqGl5XbyqXvHHQhQu_VFSbXx9r6uaYHPulVWm5BSJE,Injector Documentation - Echo,Technical Teams/Engine/Echo (F23-S24)/documentation/Injector Documentation - Echo,application/vnd.google-apps.document,https://docs.google.com/document/d/1iGqGl5XbyqXvHHQhQu_VFSbXx9r6uaYHPulVWm5BSJE/edit?usp=drivesdk,export,text/plain,rag_downloads/Injector Documentation - Echo.txt,export,4926.0,
1479,1QrliBCDNUWQkb3lPglNlSbdv4WOBYTAPGnWZKfnKnNQ,Echo Gantt Chart,Technical Teams/Engine/Echo (F23-S24)/Echo Gantt Chart,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1QrliBCDNUWQkb3lPglNlSbdv4WOBYTAPGnWZKfnKnNQ/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/Echo Gantt Chart.xlsx,export,7253.0,
1480,1Pe_802Hio79st1S9znX5CWM0xSYdnXswuTP6Rf8ls60,01/04 Meeting,Technical Teams/Engine/Echo (F23-S24)/meeting docs/01/04 Meeting,application/vnd.google-apps.document,https://docs.google.com/document/d/1Pe_802Hio79st1S9znX5CWM0xSYdnXswuTP6Rf8ls60/edit?usp=drivesdk,export,text/plain,rag_downloads/01_04 Meeting.txt,export,1439.0,
