index,source_id,source_path,file_type,word_count,decision,reason
919,12pwu8raHW2vFukpZ216rmzYc1fNFWAUpv2pgYCp5rCA,Safety/Test reviews & reports/Ignition/Test report/2025 03/26,txt,10,keep,kept
920,1AtjLxVUPfVNNedd_yxgRck7gC7KuzoIV27JIcCTcZe0,Safety/Procedures/Liquid_Oxygen_Cleaning_Procedures,txt,2659,keep,kept
921,1mCib6apN3S9QeYRQQpCtCrpMKcliacj8,Safety/Procedures/Liquid_Oxygen_Cleaning_Procedures.pdf,pdf,2681,keep,kept
922,1c45mzMLtheK9J7cN6yl01ZDX7NHxmXS5T0nPav_w8bg,Safety/Procedures/Shutdown procedure,txt,96,keep,kept
923,10-ugeV85A7M2FnMVokO4Glz2TPilNh4I,Safety/PPE/psd-rsp-respirator-selection-guide.pdf,pdf,15168,keep,kept
924,1pnRcBvZz1DwulzxzEQLFuLrcxAX4ccaFvdezCykWMc0,Safety/FMECA/Framework & Complexity analysis for FMECA,txt,359,keep,kept
925,1ZF-sfAICzGNWWgkwxrp21m_ElITWFI98-Z3fbRNbFGE,Safety/FMECA/Component Failure Modes,txt,2232,keep,kept
926,1tsKr-nh73m-cqAC4QT127NtnFTiA2sjPtkQ12HAXmbs,Safety/FMECA/SRD FMECA/Regen FMECA/Failure Mode List,txt,177,keep,kept
927,1-LgBpyQ8_aj98cuxLxd7o6qZooEVqRL7gMcBVOU7SVw,Safety/FMECA/SRD FMECA/Regen FMECA/SLD-Analysis Ranking Explanation,txt,496,keep,kept
928,1fGLvYDtKh_ZoPFrK_Sp_cFgbOu84MZ1UTBFtAT6Evho,Safety/FMECA/SRD FMECA/Regen FMECA/FMECA Injector,txt,1,skip,duplicate_text_hash
929,1_DvPO-3Md4ItEqtSPtOoLrWAAmLFx725Ue0vIWvOd4Y,Safety/FMECA/SRD FMECA/Regen FMECA/FMECA Chamber,txt,539,keep,kept
930,1QKqQSPITqtcyUNrs3euvWEkaHETU-Q_E,Safety/FMECA/Test Stand FMECA/LRI System Overview.pdf,pdf,2105,keep,kept
931,1j8PM0Ra7VGrA4cse63eFzh7Y73HsQ_8sPrqkHDJzFgA,Safety/FMECA/Test Stand FMECA/LRI System Overview,txt,591,keep,kept
932,1AQ3x5PFM0QhMeLOBOzYaaPAMGO0t4t4hdBenp0bN0c0,Safety/FMECA/Test Stand FMECA/2025 GRUNT Hotfire Packing List,txt,23,keep,kept
933,1IMrf7lX00NGIvWL1XHEmAEud4_JhuqUc-eY31aULtwk,Safety/FMECA/Test Stand FMECA/Electronics FMECA/Corrective Actions/INT-ELC,txt,603,keep,kept
934,1aozqbXd0sLwZGB6rb3o05f90A_77G0QTeFI2JlegEE0,Safety/FMECA/Test Stand FMECA/Electronics FMECA/Corrective Actions/BAT-ELC Corrective Actions,txt,460,keep,kept
935,1gRPdWj4lA-LO6dkkbEFRgGQkS0CzUTAI1YyVhJ-5V-E,Safety/FMECA/Test Stand FMECA/Electronics FMECA/Corrective Actions/ARD - ELC Corrective Actions,txt,847,keep,kept
936,1nMc6ad__IZY4yodzmtJASUyP3smvCYstvuPfCqgbMag,Safety/FMECA/Test Stand FMECA/Electronics FMECA/Corrective Actions/ADC-ELC Corrective Actions,txt,632,keep,kept
937,1KHDEMt7xJDg1AGNk2qjt_4DvYOwNJuPriZlCXKKygTc,Safety/FMECA/Test Stand FMECA/Electronics FMECA/Corrective Actions/AB-ELC Corrective Actions,txt,1026,keep,kept
938,1tcZ9a5kL_J1CzdweqnYerXyKzU3gGUWC125pWGVybj8,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Component Testing,txt,1489,keep,kept
939,1UL1xO3h1hQistUbfgcIytadkbRu8tDdRggfGINxcC_s,Safety/FMECA/Test Stand FMECA/Fluids FMECA/TO BE ADDED to Fluids FMECA,txt,213,keep,kept
940,1Z_Gil_WMnmts98886N0lMc4if0MhqAKbJVg7KcdP0h4,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Misc/Outdated/Interfacing Type and Failure Mode,txt,198,keep,kept
941,1lWc9-Z1v027xKlXnjkOcSl_BtJo33VLRnXQzTxaRWIw,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Misc/Outdated/LRI FMECA,txt,343,keep,kept
942,18G7bTLeIz3gPHrvWkLH38FpP_Da6Cu9oytXsrtSmpk4,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Ignition Subsystem/Corrective Action Documents - Ignition/SS-IGN: Corrective Actions,txt,224,keep,kept
943,1XnVeCIRZJ2EgPABqV8nuNQsfl-K06tkpZtsG3bvUyG4,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Ignition Subsystem/Corrective Action Documents - Ignition/EM-IGN: Corrective Actions,txt,333,keep,kept
944,1b82NMc6SGuyqgfg-TfMhkREFo3KlAAHmKLpMmsBdgBQ,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Ignition Subsystem/Corrective Action Documents - Ignition/SM-IGN: Corrective Actions,txt,150,keep,kept
945,13lp9-tHBnQhihftsFItb88Vaphl_LDEgf21R9ZE7w8Y,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Ignition Subsystem/Corrective Action Documents - Ignition/BW-IGN: Corrective Actions,txt,240,keep,kept
946,1kc1J1NIomvdZpmMY_cAFCW_f64OIXS4bBFGpP3jpIng,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Dewar Subsystem/Corrective Action Documents - Dewar/FV-DWR Corrective Actions,txt,149,keep,kept
947,1Fqu32woGw6HoGgZen-gt3j_Qg3G_vE9_sllBhQicN-Y,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Dewar Subsystem/Corrective Action Documents - Dewar/DV-DWR Corrective Actions,txt,162,keep,kept
948,10Rn3HkSgH61_9qWs3s-oZMMHNRHOefa0_lFOVA4OJS8,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Dewar Subsystem/Corrective Action Documents - Dewar/Dewar Transfer Hose Corrective Actions,txt,79,keep,kept
949,1BkQzV60yBNmooxRQJ6zWJvFyqwKZZjAKDmlYZJkaIcg,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Dewar Subsystem/Dewar Information/Dewar Checkouts and Handling Instructions,txt,763,keep,kept
950,1PhvUugGyZJFO_gLQGJMk2T-EVYqovl4jFvD9wO71QR8,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Dewar Subsystem/Dewar Information/Additional Resources,txt,161,keep,kept
951,1B-Yol1l4u4k5FxigbL148mp8X7-JpmE7,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Dewar Subsystem/Dewar Information/liquid-nitrogen-valve.pdf,pdf,496,keep,kept
952,12aruZKDsowfsA49ux-8hSRysFhjuwwVi,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Dewar Subsystem/Dewar Information/900-13-079-US-safe-handling-of-cryo-liquids-safetygram-16.pdf,pdf,3315,keep,kept
953,1pvjffVM_jiKnsA3PhQAi1XiVnbf0jV2h,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Dewar Subsystem/Dewar Information/Liquid-Nitrogen-FAQ.pdf,pdf,877,keep,kept
954,1phhMxc1FcIt6liCIXT3EvA9jgFMncND1,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Dewar Subsystem/Dewar Information/LN2 fill process for Dewars SOP.pdf,pdf,624,keep,kept
955,1ZZzILYvjDoP_isomCE3212r8zh0v0lB3,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Dewar Subsystem/Dewar Information/Oxygen _ Linde formerly Praxair.pdf,pdf,259,keep,kept
956,1aDuPtUTumZj-7Hfm681M6q3-mIskshfWOq9xW949f-o,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Propellant Subsystem/Corrective Action Documents Propellant/MBV1-OX-PROP Corrective Actions,txt,195,keep,kept
957,1w0n4-5YqUWyfngpVnPK3XsN0km7xyYRyKOZ2Le825U0,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Tanks Subsystem/Corrective Action Documents - Tanks/FBV1-OX-TNK Corrective Actions,txt,738,keep,kept
958,1yGWxR95xJLQjnCwyCTHOG2vLaPGiYo_pvL1YbXhi65U,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Tanks Subsystem/Corrective Action Documents - Tanks/PT4-F-TNK Corrective Actions,txt,319,keep,kept
959,14jBKlfjZytkSHvFp0mdpL9FyPbFoB5EdvIt3iHmXWas,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Tanks Subsystem/Corrective Action Documents - Tanks/T3-OX-TNK Corrective Actions,txt,702,keep,kept
960,1uB1lgLm6zsu_h08NI4ECVK3eDe4z384ePEKEWNi-IAA,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Tanks Subsystem/Corrective Action Documents - Tanks/PT3-OX-TNK Corrective Actions,txt,239,keep,kept
961,1ny6eHnADmmndN3JSdfFZgnzfDZ5CooQQm8cakoFmm9o,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Tanks Subsystem/Corrective Action Documents - Tanks/T4-F-TNK Corrective Actions,txt,252,keep,kept
962,1f56jzBUjKGBWceBjVMaZNZUTNpwKfVRYe--nz4siDDE,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Safety/Vents Subsystem/Corrective Action Documents - Safety/MV1-OX-V-FMECA Corrective Actions,txt,178,keep,kept
963,1vZHLC6ng6CPSvrBoFSP18XzNSQBQFSbM2LnZ1Qsqt8I,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Safety/Vents Subsystem/Corrective Action Documents - Safety/SV6-OX-V Corrective Actions,txt,77,keep,kept
964,1gzBi-0ClTEsSYdzTgPK4gK1qv0ZwcIyO8Nhy0tgU8L4,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Safety/Vents Subsystem/Corrective Action Documents - Safety/SV7-F-V and SV8-F-V Corrective Actions,txt,84,keep,kept
965,1GezIPKgsSh8eKfgf3Sk5nTQWD5mJNRhmBr-5e9Ky_2Q,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Purge Subsystem/Corrective Action Documents - Purge/CV5-F-PRG Corrective Actions,txt,198,keep,kept
966,1nfIyqspeqtcUgBmJLx1K-RCiiX1Ebgbr8NOt8OxGBUw,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Purge Subsystem/Corrective Action Documents - Purge/CV3-OX-PRG Corrective Actions,txt,197,keep,kept
967,112eJfr-_SbYOn1IztFTdqD26eQey8PPYW4fnd-c8AA4,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Purge Subsystem/Corrective Action Documents - Purge/CV4-OX-PRG Corrective Actions,txt,592,keep,kept
968,1Hv7J4HV-w4rZ8me5EVbRTCkOF_EETs4KXqUq69GOpnA,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Purge Subsystem/Corrective Action Documents - Purge/SV5-PRG Corrective Actions,txt,120,keep,kept
969,125lLPWD3cYuvWIhvMlT9jzMzu03LkOo-Eci-7ts-dss,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Actuation Subsystem/Corrective Action Documents - Actuation/SV4-F-ACT Corrective Actions,txt,253,keep,kept
970,1_ddKhuYRB4__JyjY8M72vuIbJ-ab-iFkgEfyfm2XmhE,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Actuation Subsystem/Corrective Action Documents - Actuation/SV3-OX-ACT Corrective Actions,txt,236,keep,kept
971,1CfF5GKsQW7-yYRuQRTcLesu_9TVQ2xC6-Im_5q25TQ4,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Actuation Subsystem/Corrective Action Documents - Actuation/PA2-F-ACT,txt,221,keep,kept
972,196CKmF9p2oEwFPLWx5_RTPAMlAjXqQb4grWl8qYnJQI,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Actuation Subsystem/Corrective Action Documents - Actuation/SV9-OX-ACT,txt,173,keep,kept
973,1k-Wi5I0FYS7QNDaDc8WBzYAVeL-CLKdgxfwmaSfcgtA,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Actuation Subsystem/Corrective Action Documents - Actuation/PR2-ACT Corrective Actions,txt,363,keep,kept
974,15chUsNqpGxHTscl4i_HpQuTD35Xj0O8bfyULoMccULk,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Actuation Subsystem/Corrective Action Documents - Actuation/T2-ACT,txt,200,keep,kept
975,1vNJH6zqfAd8jOq8IyoQS8Vquxn5Vuc38zU-a4PFz87U,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Actuation Subsystem/Corrective Action Documents - Actuation/PA3-OX-ACT,txt,201,keep,kept
976,1MPqmPO8oK_fbCd3FdNyCo4sp_1rbKE6fXM7TZ3_pPMQ,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Actuation Subsystem/Corrective Action Documents - Actuation/PG4-ACT Corrective Actions,txt,310,keep,kept
977,1NvSbVb3KH4NmhukmmAYMQwOZSK9KcBtpiZkCAYgP_Nc,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Actuation Subsystem/Corrective Action Documents - Actuation/PG3-ACT Corrective Actions,txt,310,skip,duplicate_text_hash
978,1pyVW4yCez02-PKyAlt1Sd0RDe2DSqgByabEkhNhZYyE,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Actuation Subsystem/Corrective Action Documents - Actuation/PA1-OX-ACT,txt,199,keep,kept
979,16scIcO7OhPdZiD97wK2v4HFbsO3HSgIwXgcfgVNp3lY,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Pressurant Subsystem/Corrective Action Documents - Pressurant/PR1-OX-PRS,txt,414,keep,kept
980,1TkJhOVRfRlN4adCrcth0HVuNYhzqvPkB0YZqicQap1E,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Pressurant Subsystem/Corrective Action Documents - Pressurant/PR3-F-PRS,txt,414,keep,kept
981,1u4GaATWAT5Ra-qVeW4-62on6ayQgXLKOp5dwI0Zan_w,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Pressurant Subsystem/Corrective Action Documents - Pressurant/T5-F-PRS Corrective Actions,txt,130,keep,kept
982,1LQh5bxKYOMSuEB6pqXVHgPyapoUQrGyDcxPnOl_Wrc0,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Pressurant Subsystem/Corrective Action Documents - Pressurant/PT2-F-PRS,txt,231,keep,kept
983,12u-bm_vY7CsRhQkpzYRtZX9TdfP9YT3vs-UXz21rX2E,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Pressurant Subsystem/Corrective Action Documents - Pressurant/T1-OX-PRS ,txt,242,keep,kept
984,14OeXRkw_wfYnX-ryoBgrqTTZyLlwCs7B8Z6Ud47RGfM,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Pressurant Subsystem/Corrective Action Documents - Pressurant/PG2-OX-PRS,txt,222,keep,kept
985,1iUxVOSWPj_sCnOIK8t09J4t_q9pyga3ZtHu6sqjk0kE,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Pressurant Subsystem/Corrective Action Documents - Pressurant/PG1-OX-PRS,txt,222,keep,kept
986,1ztzMvdYQwoVDEpVFjLZT9zAXn9jmzO7BBncfaW0GMqg,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Pressurant Subsystem/Corrective Action Documents - Pressurant/CV2-F-PRS,txt,498,keep,kept
987,10sfOVL-y5PAuoGg_ClnqGkC1ng4yXEdKIMwiBJAvllk,Safety/FMECA/Test Stand FMECA/Fluids FMECA/Pressurant Subsystem/Corrective Action Documents - Pressurant/CV1-OX-PRS,txt,495,keep,kept
988,1SCiT5IyIcjBQo-Qj7cD9r16IMpIlYXkI,Safety/FMECA/Outdated/FMECA ground rules.docx,docx,596,keep,kept
989,1PY8OKCORGCdT12QluiwBhuCxNqOGR3OgKOiQMTiFlPk,Events/Onboarding Meetings Fall 2025/Fluids Onboarding Presentation,pdf,2038,keep,kept
990,1qmkZ_vEwCgn86m26KdELcJeVk9scN1tIaUa8O0K4pMU,Events/Onboarding Meetings Fall 2025/Electronics General Onboarding,pdf,2861,keep,kept
991,1WHB5oJOv_M-V_jfp2DZiEmMhZqmK1mrG-q3f5xMxh2M,Events/GM/March GM,pdf,1261,keep,kept
992,1jcPUgEPY3Q91ELBFoNIvutfJlkc7DIu53TNLY83a3Nw,Events/EOH/EOH 2026/Wind Tunnel/Wind Tunnel Spec,txt,79,keep,kept
993,1Xv2qmntvFVV6c_bXyzgGLGzCre3I4ZQxJyUzhQ_UAoI,Events/EOH/EOH 2025/'25 buildillinois summit lri round 1,pdf,238,keep,kept
994,1DYQsvAIdXwo7tG2MhTy0JuGTdYhyzw2pIjA1tAnt4uQ,Events/EOH/EOH 2025/2023-24/Rocket Engine Explanation,txt,698,keep,kept
995,1beY4SmvWIgGoqkNCMLnMeRdvEd9I5k5NNbSyu7tqQy4,Events/Goddard Conference 2024/Packing List & Timeline,txt,234,keep,kept
